777     -9     -7  -12.50000   -6.06217
778     -8     -8  -12.00000   -6.92820
779     -7     -9  -11.50000   -7.79423
780     -6    -10  -11.00000   -8.66027
781     -5    -11  -10.50000   -9.52627
782     -4    -12  -10.00000  -10.39230
783     -3    -13   -9.50000  -11.25833
784     -2    -14   -9.00000  -12.12437
785     -1    -15   -8.50000  -12.99037
786      0    -16   -8.00000  -13.85640
787      1    -16   -7.00000  -13.85640
788      2    -16   -6.00000  -13.85640
789      3    -16   -5.00000  -13.85640
790      4    -16   -4.00000  -13.85640
791      5    -16   -3.00000  -13.85640
792      6    -16   -2.00000  -13.85640
793      7    -16   -1.00000  -13.85640
794      8    -16    0.00000  -13.85640
795      9    -16    1.00000  -13.85640
796     10    -16    2.00000  -13.85640
797     11    -16    3.00000  -13.85640
798     12    -16    4.00000  -13.85640
799     13    -16    5.00000  -13.85640
800     14    -16    6.00000  -13.85640
801     15    -16    7.00000  -13.85640
802     16    -16    8.00000  -13.85640
803     16    -15    8.50000  -12.99037
804     16    -14    9.00000  -12.12437
805     16    -13    9.50000  -11.25833
806     16    -12   10.00000  -10.39230
807     16    -11   10.50000   -9.52627
808     16    -10   11.00000   -8.66027
809     16     -9   11.50000   -7.79423
810     16     -8   12.00000   -6.92820
811     16     -7   12.50000   -6.06217
812     16     -6   13.00000   -5.19617
813     16     -5   13.50000   -4.33013
814     16     -4   14.00000   -3.46410
815     16     -3   14.50000   -2.59808
816     16     -2   15.00000   -1.73205
817     16     -1   15.50000   -0.86603
818     17      0   17.00000    0.00000
819     16      1   16.50000    0.86603
820     15      2   16.00000    1.73205
821     14      3   15.50000    2.59808
822     13      4   15.00000    3.46410
823     12      5   14.50000    4.33013
824     11      6   14.00000    5.19617
825     10      7   13.50000    6.06217
826      9      8   13.00000    6.92820
827      8      9   12.50000    7.79423
828      7     10   12.00000    8.66027
829      6     11   11.50000    9.52627
830      5     12   11.00000   10.39230
831      4     13   10.50000   11.25833
832      3     14   10.00000   12.12437
833      2     15    9.50000   12.99037
834      1     16    9.00000   13.85640
835      0     17    8.50000   14.72243
836     -1     17    7.50000   14.72243
837     -2     17    6.50000   14.72243
838     -3     17    5.50000   14.72243
839     -4     17    4.50000   14.72243
840     -5     17    3.50000   14.72243
841     -6     17    2.50000   14.72243
842     -7     17    1.50000   14.72243
843     -8     17    0.50000   14.72243
844     -9     17   -0.50000   14.72243
845    -10     17   -1.50000   14.72243
846    -11     17   -2.50000   14.72243
847    -12     17   -3.50000   14.72243
848    -13     17   -4.50000   14.72243
849    -14     17   -5.50000   14.72243
850    -15     17   -6.50000   14.72243
851    -16     17   -7.50000   14.72243
852    -17     17   -8.50000   14.72243
853    -17     16   -9.00000   13.85640
854    -17     15   -9.50000   12.99037
855    -17     14  -10.00000   12.12437
856    -17     13  -10.50000   11.25833
857    -17     12  -11.00000   10.39230
858    -17     11  -11.50000    9.52627
859    -17     10  -12.00000    8.66027
860    -17      9  -12.50000    7.79423
861    -17      8  -13.00000    6.92820
862    -17      7  -13.50000    6.06217
863    -17      6  -14.00000    5.19617
864    -17      5  -14.50000    4.33013
865    -17      4  -15.00000    3.46410
866    -17      3  -15.50000    2.59808
867    -17      2  -16.00000    1.73205
868    -17      1  -16.50000    0.86603
869    -17      0  -17.00000    0.00000
870    -16     -1  -16.50000   -0.86603
871    -15     -2  -16.00000   -1.73205
872    -14     -3  -15.50000   -2.59808
873    -13     -4  -15.00000   -3.46410
874    -12     -5  -14.50000   -4.33013
875    -11     -6  -14.00000   -5.19617
876    -10     -7  -13.50000   -6.06217
877     -9     -8  -13.00000   -6.92820
878     -8     -9  -12.50000   -7.79423
879     -7    -10  -12.00000   -8.66027
880     -6    -11  -11.50000   -9.52627
881     -5    -12  -11.00000  -10.39230
882     -4    -13  -10.50000  -11.25833
883     -3    -14  -10.00000  -12.12437
884     -2    -15   -9.50000  -12.99037
885     -1    -16   -9.00000  -13.85640
886      0    -17   -8.50000  -14.72243
887      1    -17   -7.50000  -14.72243
888      2    -17   -6.50000  -14.72243
889      3    -17   -5.50000  -14.72243
890      4    -17   -4.50000  -14.72243
891      5    -17   -3.50000  -14.72243
892      6    -17   -2.50000  -14.72243
893      7    -17   -1.50000  -14.72243
894      8    -17   -0.50000  -14.72243
895      9    -17    0.50000  -14.72243
896     10    -17    1.50000  -14.72243
897     11    -17    2.50000  -14.72243
898     12    -17    3.50000  -14.72243
899     13    -17    4.50000  -14.72243
900     14    -17    5.50000  -14.72243
901     15    -17    6.50000  -14.72243
902     16    -17    7.50000  -14.72243
903     17    -17    8.50000  -14.72243
904     17    -16    9.00000  -13.85640
905     17    -15    9.50000  -12.99037
906     17    -14   10.00000  -12.12437
907     17    -13   10.50000  -11.25833
908     17    -12   11.00000  -10.39230
909     17    -11   11.50000   -9.52627
910     17    -10   12.00000   -8.66027
911     17     -9   12.50000   -7.79423
912     17     -8   13.00000   -6.92820
913     17     -7   13.50000   -6.06217
914     17     -6   14.00000   -5.19617
915     17     -5   14.50000   -4.33013
916     17     -4   15.00000   -3.46410
917     17     -3   15.50000   -2.59808
918     17     -2   16.00000   -1.73205
919     17     -1   16.50000   -0.86603
920     18      0   18.00000    0.00000
921     17      1   17.50000    0.86603
922     16      2   17.00000    1.73205
923     15      3   16.50000    2.59808
924     14      4   16.00000    3.46410
925     13      5   15.50000    4.33013
926     12      6   15.00000    5.19617
927     11      7   14.50000    6.06217
928     10      8   14.00000    6.92820
929      9      9   13.50000    7.79423
930      8     10   13.00000    8.66027
931      7     11   12.50000    9.52627
932      6     12   12.00000   10.39230
933      5     13   11.50000   11.25833
934      4     14   11.00000   12.12437
935      3     15   10.50000   12.99037
936      2     16   10.00000   13.85640
937      1     17    9.50000   14.72243
938      0     18    9.00000   15.58847
939     -1     18    8.00000   15.58847
940     -2     18    7.00000   15.58847
941     -3     18    6.00000   15.58847
942     -4     18    5.00000   15.58847
943     -5     18    4.00000   15.58847
944     -6     18    3.00000   15.58847
945     -7     18    2.00000   15.58847
946     -8     18    1.00000   15.58847
947     -9     18    0.00000   15.58847
948    -10     18   -1.00000   15.58847
949    -11     18   -2.00000   15.58847
950    -12     18   -3.00000   15.58847
951    -13     18   -4.00000   15.58847
952    -14     18   -5.00000   15.58847
953    -15     18   -6.00000   15.58847
954    -16     18   -7.00000   15.58847
955    -17     18   -8.00000   15.58847
956    -18     18   -9.00000   15.58847
957    -18     17   -9.50000   14.72243
958    -18     16  -10.00000   13.85640
959    -18     15  -10.50000   12.99037
960    -18     14  -11.00000   12.12437
961    -18     13  -11.50000   11.25833
962    -18     12  -12.00000   10.39230
963    -18     11  -12.50000    9.52627
964    -18     10  -13.00000    8.66027
965    -18      9  -13.50000    7.79423
966    -18      8  -14.00000    6.92820
967    -18      7  -14.50000    6.06217
968    -18      6  -15.00000    5.19617
969    -18      5  -15.50000    4.33013
970    -18      4  -16.00000    3.46410
971    -18      3  -16.50000    2.59808
972    -18      2  -17.00000    1.73205
973    -18      1  -17.50000    0.86603
974    -18      0  -18.00000    0.00000
975    -17     -1  -17.50000   -0.86603
976    -16     -2  -17.00000   -1.73205
977    -15     -3  -16.50000   -2.59808
978    -14     -4  -16.00000   -3.46410
979    -13     -5  -15.50000   -4.33013
980    -12     -6  -15.00000   -5.19617
981    -11     -7  -14.50000   -6.06217
982    -10     -8  -14.00000   -6.92820
983     -9     -9  -13.50000   -7.79423
984     -8    -10  -13.00000   -8.66027
985     -7    -11  -12.50000   -9.52627
986     -6    -12  -12.00000  -10.39230
987     -5    -13  -11.50000  -11.25833
988     -4    -14  -11.00000  -12.12437
989     -3    -15  -10.50000  -12.99037
990     -2    -16  -10.00000  -13.85640
991     -1    -17   -9.50000  -14.72243
992      0    -18   -9.00000  -15.58847
993      1    -18   -8.00000  -15.58847
994      2    -18   -7.00000  -15.58847
995      3    -18   -6.00000  -15.58847
996      4    -18   -5.00000  -15.58847
997      5    -18   -4.00000  -15.58847
998      6    -18   -3.00000  -15.58847
999      7    -18   -2.00000  -15.58847
1000      8    -18   -1.00000  -15.58847
1001      9    -18    0.00000  -15.58847
1002     10    -18    1.00000  -15.58847
1003     11    -18    2.00000  -15.58847
1004     12    -18    3.00000  -15.58847
1005     13    -18    4.00000  -15.58847
1006     14    -18    5.00000  -15.58847
1007     15    -18    6.00000  -15.58847
1008     16    -18    7.00000  -15.58847
1009     17    -18    8.00000  -15.58847
1010     18    -18    9.00000  -15.58847
1011     18    -17    9.50000  -14.72243
1012     18    -16   10.00000  -13.85640
1013     18    -15   10.50000  -12.99037
1014     18    -14   11.00000  -12.12437
1015     18    -13   11.50000  -11.25833
1016     18    -12   12.00000  -10.39230
1017     18    -11   12.50000   -9.52627
1018     18    -10   13.00000   -8.66027
1019     18     -9   13.50000   -7.79423
1020     18     -8   14.00000   -6.92820
1021     18     -7   14.50000   -6.06217
1022     18     -6   15.00000   -5.19617
1023     18     -5   15.50000   -4.33013
1024     18     -4   16.00000   -3.46410
1025     18     -3   16.50000   -2.59808
1026     18     -2   17.00000   -1.73205
1027     18     -1   17.50000   -0.86603
1028     19      0   19.00000    0.00000
1029     18      1   18.50000    0.86603
1030     17      2   18.00000    1.73205
1031     16      3   17.50000    2.59808
1032     15      4   17.00000    3.46410
1033     14      5   16.50000    4.33013
1034     13      6   16.00000    5.19617
1035     12      7   15.50000    6.06217
1036     11      8   15.00000    6.92820
1037     10      9   14.50000    7.79423
1038      9     10   14.00000    8.66027
1039      8     11   13.50000    9.52627
1040      7     12   13.00000   10.39230
1041      6     13   12.50000   11.25833
1042      5     14   12.00000   12.12437
1043      4     15   11.50000   12.99037
1044      3     16   11.00000   13.85640
1045      2     17   10.50000   14.72243
1046      1     18   10.00000   15.58847
1047      0     19    9.50000   16.45447
1048     -1     19    8.50000   16.45447
1049     -2     19    7.50000   16.45447
1050     -3     19    6.50000   16.45447
1051     -4     19    5.50000   16.45447
1052     -5     19    4.50000   16.45447
1053     -6     19    3.50000   16.45447
1054     -7     19    2.50000   16.45447
1055     -8     19    1.50000   16.45447
1056     -9     19    0.50000   16.45447
1057    -10     19   -0.50000   16.45447
1058    -11     19   -1.50000   16.45447
1059    -12     19   -2.50000   16.45447
1060    -13     19   -3.50000   16.45447
1061    -14     19   -4.50000   16.45447
1062    -15     19   -5.50000   16.45447
1063    -16     19   -6.50000   16.45447
1064    -17     19   -7.50000   16.45447
1065    -18     19   -8.50000   16.45447
1066    -19     19   -9.50000   16.45447
1067    -19     18  -10.00000   15.58847
1068    -19     17  -10.50000   14.72243
1069    -19     16  -11.00000   13.85640
1070    -19     15  -11.50000   12.99037
1071    -19     14  -12.00000   12.12437
1072    -19     13  -12.50000   11.25833
1073    -19     12  -13.00000   10.39230
1074    -19     11  -13.50000    9.52627
1075    -19     10  -14.00000    8.66027
1076    -19      9  -14.50000    7.79423
1077    -19      8  -15.00000    6.92820
1078    -19      7  -15.50000    6.06217
1079    -19      6  -16.00000    5.19617
1080    -19      5  -16.50000    4.33013
1081    -19      4  -17.00000    3.46410
1082    -19      3  -17.50000    2.59808
1083    -19      2  -18.00000    1.73205
1084    -19      1  -18.50000    0.86603
1085    -19      0  -19.00000    0.00000
1086    -18     -1  -18.50000   -0.86603
1087    -17     -2  -18.00000   -1.73205
1088    -16     -3  -17.50000   -2.59808
1089    -15     -4  -17.00000   -3.46410
1090    -14     -5  -16.50000   -4.33013
1091    -13     -6  -16.00000   -5.19617
1092    -12     -7  -15.50000   -6.06217
1093    -11     -8  -15.00000   -6.92820
1094    -10     -9  -14.50000   -7.79423
1095     -9    -10  -14.00000   -8.66027
1096     -8    -11  -13.50000   -9.52627
1097     -7    -12  -13.00000  -10.39230
1098     -6    -13  -12.50000  -11.25833
1099     -5    -14  -12.00000  -12.12437
1100     -4    -15  -11.50000  -12.99037
1101     -3    -16  -11.00000  -13.85640
1102     -2    -17  -10.50000  -14.72243
1103     -1    -18  -10.00000  -15.58847
1104      0    -19   -9.50000  -16.45447
1105      1    -19   -8.50000  -16.45447
1106      2    -19   -7.50000  -16.45447
1107      3    -19   -6.50000  -16.45447
1108      4    -19   -5.50000  -16.45447
1109      5    -19   -4.50000  -16.45447
1110      6    -19   -3.50000  -16.45447
1111      7    -19   -2.50000  -16.45447
1112      8    -19   -1.50000  -16.45447
1113      9    -19   -0.50000  -16.45447
1114     10    -19    0.50000  -16.45447
1115     11    -19    1.50000  -16.45447
1116     12    -19    2.50000  -16.45447
1117     13    -19    3.50000  -16.45447
1118     14    -19    4.50000  -16.45447
1119     15    -19    5.50000  -16.45447
1120     16    -19    6.50000  -16.45447
1121     17    -19    7.50000  -16.45447
1122     18    -19    8.50000  -16.45447
1123     19    -19    9.50000  -16.45447
1124     19    -18   10.00000  -15.58847
1125     19    -17   10.50000  -14.72243
1126     19    -16   11.00000  -13.85640
1127     19    -15   11.50000  -12.99037
1128     19    -14   12.00000  -12.12437
1129     19    -13   12.50000  -11.25833
1130     19    -12   13.00000  -10.39230
1131     19    -11   13.50000   -9.52627
1132     19    -10   14.00000   -8.66027
1133     19     -9   14.50000   -7.79423
1134     19     -8   15.00000   -6.92820
1135     19     -7   15.50000   -6.06217
1136     19     -6   16.00000   -5.19617
1137     19     -5   16.50000   -4.33013
1138     19     -4   17.00000   -3.46410
1139     19     -3   17.50000   -2.59808
1140     19     -2   18.00000   -1.73205
1141     19     -1   18.50000   -0.86603
